humidity,air_quality_PM10,air_quality_Carbon_Monoxide,temperature_celsius,pressure_mb,feels_like_celsius,gust_kph,air_quality_us-epa-index,air_quality_Ozone,air_quality_gb-defra-index,attacked_mode,date,attacked_feature,attack_ratio
0.261077063,0,0,0.115390787,0,0.010979669,0,0.120660585,0,0.066172242,ROPA,2025/1/29,air_quality_us-epa-index,0
0.264171387,0.150173085,0.12281538,0.105207165,0.093416893,0.074391571,0.071546517,0.024222357,0,0,ROPA,2024/9/23,air_quality_us-epa-index,0.019
0.015852775,0,0,0.099477729,0,0,0.630155292,0,0.012006275,0.003392435,ROPA,2024/10/25,air_quality_us-epa-index,0.019
0,0.006940141,0.135857512,0.016263816,0,0.16359047,0.031195838,0,0.085858357,0.010429149,ROPA,2024/11/26,air_quality_us-epa-index,0.019
0.231205025,0,0.26941948,0.005352335,0,0,0.134295872,0.014836879,0,0.00925428,ROPA,2024/12/28,air_quality_us-epa-index,0.019
0.25958298,0,0,0.105501216,0,0.020142084,0,0.067622249,0,0.066183332,ROPA,2025/1/29,air_quality_us-epa-index,0.019
0.290056445,0.187290065,0.134434405,0.133855623,0.103252909,0.062976633,0.021655768,0.016072475,0,0,ROPA,2024/9/23,air_quality_us-epa-index,0.056
0.015852775,0,0,0.099477729,0,0,0.630155292,0,0.012006275,0.00338533,ROPA,2024/10/25,air_quality_us-epa-index,0.056
0,0.035381385,0.147278095,0.016008859,0,0.159709296,0.048181832,0,0.081524998,0.010216981,ROPA,2024/11/26,air_quality_us-epa-index,0.056
0.195136795,0,0.286242231,0.024155409,0,0,0.148477427,0,0,0.009258795,ROPA,2024/12/28,air_quality_us-epa-index,0.056
0.244356584,0,0,0.108438962,0,0.018028601,0,0,0,0.066198219,ROPA,2025/1/29,air_quality_us-epa-index,0.056
0.264171387,0.150173085,0.12281538,0.105207165,0.093416893,0.074391571,0.071546517,0.024267678,0,0,ROPA,2024/9/23,air_quality_us-epa-index,0.074
0.039173985,0,0,0.122032366,0,0,0.644028497,0,0,0.003361466,ROPA,2024/10/25,air_quality_us-epa-index,0.074
0,0.006940141,0.135857512,0.016263816,0,0.16359047,0.031195838,0,0.085858357,0.010341951,ROPA,2024/11/26,air_quality_us-epa-index,0.074
0.209208206,0,0.273950617,0.019649711,0,0,0.16002806,0,0,0.009224239,ROPA,2024/12/28,air_quality_us-epa-index,0.074
0.265838682,0,0,0.114656532,0,0.017814697,0,0.106724274,0,0.066194733,ROPA,2025/1/29,air_quality_us-epa-index,0.074
0.264171387,0.150173085,0.12281538,0.105207165,0.093416893,0.074391571,0.071546517,0.024226648,0,0,ROPA,2024/9/23,air_quality_us-epa-index,0.111
0.039173985,0,0,0.122032366,0,0,0.644028497,0,0,0.00335836,ROPA,2024/10/25,air_quality_us-epa-index,0.111
0,0.006940141,0.135857512,0.016263816,0,0.16359047,0.031195838,0,0.085858357,0.010453114,ROPA,2024/11/26,air_quality_us-epa-index,0.111
0.209208206,0,0.273950617,0.019649711,0,0,0.16002806,0,0,0.009228838,ROPA,2024/12/28,air_quality_us-epa-index,0.111
0.260140596,0,0,0.100836408,0,0.018964259,0,0,0,0.066166182,ROPA,2025/1/29,air_quality_us-epa-index,0.111
0.310150522,0.187250769,0.13133357,0.132453803,0.106531903,0.066674452,0.004472948,0,0,0,ROPA,2024/9/23,air_quality_us-epa-index,0.148
0.019997473,0,0,0.090801516,0,0,0.62352068,0,0.009210662,0.003370619,ROPA,2024/10/25,air_quality_us-epa-index,0.148
0,0,0.13852939,0.014171084,0,0.162755291,0.016975327,0,0.078775318,0.009918849,ROPA,2024/11/26,air_quality_us-epa-index,0.148
0.237870138,0,0.31491557,0.034104315,0,0.012706086,0.114525362,0,0,0.009241214,ROPA,2024/12/28,air_quality_us-epa-index,0.148
0.275480898,0,0,0.103869941,0,0.016750405,0,0.096455026,0,0.066165917,ROPA,2025/1/29,air_quality_us-epa-index,0.148
0.311813424,0.165027404,0.11140476,0.115195132,0.086881062,0.055515689,0.00032252,0,0,0,ROPA,2024/9/23,air_quality_us-epa-index,0.167
0.033513291,0,0,0.126004044,0,0,0.643050115,0.041678543,0,0.00338533,ROPA,2024/10/25,air_quality_us-epa-index,0.167
0,0.006940141,0.135857512,0.016263816,0,0.16359047,0.031195838,0,0.085858357,0.010807369,ROPA,2024/11/26,air_quality_us-epa-index,0.167
0.241687098,0,0.275541769,0.009046078,0,0,0.130009127,0.003434831,0,0.009229608,ROPA,2024/12/28,air_quality_us-epa-index,0.167
0.27253096,0,0,0.108834167,0,0.008351317,0,0.076124092,0,0.066141761,ROPA,2025/1/29,air_quality_us-epa-index,0.167
0.229469498,0.192416661,0.149323518,0.146189185,0.100197457,0.053944932,0.046220165,0.098240706,0,0,ROPA,2024/9/23,air_quality_us-epa-index,0.204
0.015852775,0,0,0.145839836,0,0,0.677767227,0.151335239,0.012006275,0.003382442,ROPA,2024/10/25,air_quality_us-epa-index,0.204
0,0.004099405,0.146567675,0.011069158,0,0.171108885,0.041306959,0,0.106503266,0.010603201,ROPA,2024/11/26,air_quality_us-epa-index,0.204
0.2241352,0,0.305314515,0.021635036,0,0.001003578,0.137356275,0,0,0.009229536,ROPA,2024/12/28,air_quality_us-epa-index,0.204
0.272362798,0,0,0.102679009,0,0.01502154,0,0.01104493,0,0.066157741,ROPA,2025/1/29,air_quality_us-epa-index,0.204
0.290982786,0.160794311,0.116652646,0.11284141,0.081746591,0.04299819,0.008841964,0,0,0,ROPA,2024/9/23,air_quality_us-epa-index,0.222
0.035263738,0,0,0.151172378,0,0,0.644963801,0.141698029,0,0.003419224,ROPA,2024/10/25,air_quality_us-epa-index,0.222
0,0.006940141,0.135857512,0.016263816,0,0.16359047,0.031195838,0,0.085858357,0.010555317,ROPA,2024/11/26,air_quality_us-epa-index,0.222
0.237481531,0,0.310218436,0.025791036,0,0.003538929,0.131164235,0,0,0.009226977,ROPA,2024/12/28,air_quality_us-epa-index,0.222
0.258974556,0,0,0.113447243,0,0.015554494,0,0.094454839,0,0.06616295,ROPA,2025/1/29,air_quality_us-epa-index,0.222
0.331827245,0.130613855,0.084789249,0.076774409,0.060669939,0.032373617,0,0.123976721,0,0,ROPA,2024/9/23,air_quality_us-epa-index,0.259
0.032787623,0,0,0.123697512,0,0,0.644715884,0,0.012006275,0.003356797,ROPA,2024/10/25,air_quality_us-epa-index,0.259
0,0.004099405,0.146567675,0.011069158,0,0.171108885,0.041306959,0,0.106503266,0.010701536,ROPA,2024/11/26,air_quality_us-epa-index,0.259
0.195136795,0,0.286242231,0.024155409,0,0,0.148477427,0,0,0.009245031,ROPA,2024/12/28,air_quality_us-epa-index,0.259
0.274708805,0,0,0.105903816,0,0.021476695,0,0.080539464,0,0.066194319,ROPA,2025/1/29,air_quality_us-epa-index,0.259
0.229469498,0.192416661,0.149323518,0.146189185,0.100197457,0.053944932,0.046220165,0.098276295,0,0,ROPA,2024/9/23,air_quality_us-epa-index,0.296
0.019997473,0,0,0.13736322,0,0,0.670356156,0.102296041,0.009210662,0.003332513,ROPA,2024/10/25,air_quality_us-epa-index,0.296
0,0.007333934,0.146545815,0.004269311,0,0.172020293,0.023939057,0,0.105985041,0.01067885,ROPA,2024/11/26,air_quality_us-epa-index,0.296
0.243493702,0.013381706,0.296174815,0.002599856,0,0,0.142089292,0,0,0.009238779,ROPA,2024/12/28,air_quality_us-epa-index,0.296
0.247732585,0,0,0.096038852,0,0.003887079,0,0,0,0.066072105,ROPA,2025/1/29,air_quality_us-epa-index,0.296
0.254200926,0.178678938,0.151126494,0.143399405,0.102922734,0.066836539,0.041925266,0.098505406,0,0,ROPA,2024/9/23,air_quality_us-epa-index,0.315
0.032787623,0,0,0.077088597,0,0,0.598849365,0.031629954,0.012006275,0.003379526,ROPA,2024/10/25,air_quality_us-epa-index,0.315
0,0.007333934,0.146545815,0.004269311,0,0.172020293,0.023939057,0,0.105985041,0.010041635,ROPA,2024/11/26,air_quality_us-epa-index,0.315
0.242061053,0,0.280942651,0.000897942,0,0,0.1458568,0.030274151,0,0.009190796,ROPA,2024/12/28,air_quality_us-epa-index,0.315
0.252213229,0,0,0.106894069,0,0.016031436,0,0,0,0.066158728,ROPA,2025/1/29,air_quality_us-epa-index,0.315
0.235754534,0.17225666,0.118453422,0.122757882,0.091775719,0.063838041,0.009099708,0,0,0,ROPA,2024/9/23,air_quality_us-epa-index,0.352
0.029690675,0,0,0.107061462,0,0,0.595181806,0,0.002669805,0.003400743,ROPA,2024/10/25,air_quality_us-epa-index,0.352
0,0.007333934,0.146545815,0.004269311,0,0.172020293,0.023939057,0,0.105985041,0.010790828,ROPA,2024/11/26,air_quality_us-epa-index,0.352
0.22424336,0,0.294004466,0.031611847,0,0.010879113,0.138586094,0,0,0.009191218,ROPA,2024/12/28,air_quality_us-epa-index,0.352
0.247732585,0,0,0.096038852,0,0.003887079,0,0,0,0.065942747,ROPA,2025/1/29,air_quality_us-epa-index,0.352
0.275810147,0.184001274,0.146124612,0.137736042,0.088928865,0.056548211,0.051503946,0.044369107,0,0,ROPA,2024/9/23,air_quality_us-epa-index,0.389
0.007706561,0,0,0.104313081,0,0,0.624389126,0.021823157,0,0.003396618,ROPA,2024/10/25,air_quality_us-epa-index,0.389
0,0,0.120760039,0.004269311,0,0.158033507,0.013606742,0,0.070226315,0.010746451,ROPA,2024/11/26,air_quality_us-epa-index,0.389
0.233611233,0.002278929,0.309775633,0,0,0,0.145080606,0,0,0.009136614,ROPA,2024/12/28,air_quality_us-epa-index,0.389
0.253979692,0,0,0.098203014,0,4.76E-05,0,0,0,0.0658113,ROPA,2025/1/29,air_quality_us-epa-index,0.389
0.235754534,0.17225666,0.118453422,0.122757882,0.091775719,0.063838041,0.009099708,0,0,0,ROPA,2024/9/23,air_quality_us-epa-index,0.407
0.035228945,0,0,0.130574923,0,0,0.651008389,0.047933587,0.000823798,0.003366073,ROPA,2024/10/25,air_quality_us-epa-index,0.407
0,0,0.126655459,0.010177956,0.001413174,0.163571847,0.018636097,0,0.087790717,0.010003138,ROPA,2024/11/26,air_quality_us-epa-index,0.407
0.212278444,0.004663028,0.304697701,0.013623521,0,0,0.152382058,0,0,0.009188356,ROPA,2024/12/28,air_quality_us-epa-index,0.407
0.240960252,0,0,0.106235838,0,0.005177527,0,0,0,0.065975479,ROPA,2025/1/29,air_quality_us-epa-index,0.407
0.233036288,0.190997842,0.138166858,0.139822467,0.109360607,0.074477414,0.013298698,0.097682935,0,0,ROPA,2024/9/23,air_quality_us-epa-index,0.444
0.017624385,0,0,0.076014913,0,0,0.565099823,0.077390711,0.022424677,0.00339523,ROPA,2024/10/25,air_quality_us-epa-index,0.444
0,0,0.126655459,0.010177956,0.001413174,0.163571847,0.018636097,0,0.087790717,0.009962651,ROPA,2024/11/26,air_quality_us-epa-index,0.444
0.23626336,0.013889045,0.308139548,0.011468033,0,0,0.149387485,0,0,0.009232303,ROPA,2024/12/28,air_quality_us-epa-index,0.444
0.256942043,0,0,0.099691948,0,0.019702627,0,0.004526974,0,0.066025127,ROPA,2025/1/29,air_quality_us-epa-index,0.444
0.246727743,0.153268688,0.101216823,0.099597884,0.081646376,0.047372384,0.005634504,0,0,0,ROPA,2024/9/23,air_quality_us-epa-index,0.463
0.015537545,0,0,0.073834374,0,0,0.514647776,0.086091401,0,0.003444658,ROPA,2024/10/25,air_quality_us-epa-index,0.463
0,0.007333934,0.146545815,0.004269311,0,0.172020293,0.023939057,0,0.105985041,0.009882022,ROPA,2024/11/26,air_quality_us-epa-index,0.463
0.233611233,0.002278929,0.309775633,0,0,0,0.145080606,0,0,0.009255198,ROPA,2024/12/28,air_quality_us-epa-index,0.463
0.265951595,0,0,0.097982607,0,0.01836436,0,0.009425769,0,0.065994226,ROPA,2025/1/29,air_quality_us-epa-index,0.463
0.233036288,0.190997842,0.138166858,0.139822467,0.109360607,0.074477414,0.013298698,0.0976667,0,0,ROPA,2024/9/23,air_quality_us-epa-index,0.5
0.015537545,0,0,0.073834374,0,0,0.514647776,0.086087984,0,0.003448076,ROPA,2024/10/25,air_quality_us-epa-index,0.5
0,0.007333934,0.146545815,0.004269311,0,0.172020293,0.023939057,0,0.105985041,0.009910765,ROPA,2024/11/26,air_quality_us-epa-index,0.5
0.233611233,0.002278929,0.309775633,0,0,0,0.145080606,0,0,0.009236274,ROPA,2024/12/28,air_quality_us-epa-index,0.5
0.264948391,0,0,0.093529402,0,0.011517054,0,0,0,0.06597231,ROPA,2025/1/29,air_quality_us-epa-index,0.5
0.264171387,0.150173085,0.12281538,0.105207165,0.093416893,0.074391571,0.071546517,0.024256592,0,0,DIPA,2024/9/23,temperature_celsius,0
0.030175544,0,0,0.133504408,0,0,0.656834656,0.091999823,0.002353724,0.00339523,DIPA,2024/10/25,temperature_celsius,0
0,0.006940141,0.135857512,0.016263816,0,0.16359047,0.031195838,0,0.085858357,0.010352982,DIPA,2024/11/26,temperature_celsius,0
0.231205025,0,0.26941948,0.005352335,0,0,0.134295872,0.014861053,0,0.009278455,DIPA,2024/12/28,temperature_celsius,0
0.261077063,0,0,0.115390787,0,0.010979669,0,0.120660585,0,0.066172242,DIPA,2025/1/29,temperature_celsius,0
0.276384163,0.154854601,0.12394267,0.137713972,0.10203684,0.08668671,0.079705727,0.024256592,0,0,DIPA,2024/9/23,temperature_celsius,0.019
0.02754276,0,0,0.142270207,0,0,0.661780722,0.091999823,0.003259723,0.00339523,DIPA,2024/10/25,temperature_celsius,0.019
0,0,0.142387031,0.069029195,0,0.163498611,0.038188884,0,0.093554458,0,DIPA,2024/11/26,temperature_celsius,0.019
0.226328161,0,0.293308205,0.086466563,0,0,0.126525129,0.014861053,0,0.009278455,DIPA,2024/12/28,temperature_celsius,0.019
0.262619171,0,0,0.124890627,0,0.0086672,0,0.120660585,0,0.066172242,DIPA,2025/1/29,temperature_celsius,0.019
0.257036505,0.146575202,0.121469213,0.080478839,0.087330407,0.065976953,0.065843474,0.024256592,0,0,DIPA,2024/9/23,temperature_celsius,0.056
0,0,0,0.384042819,0,0,0.761975413,0.091999823,0,0.00339523,DIPA,2024/10/25,temperature_celsius,0.056
0,0.021771092,0.131061761,0,0,0.164644451,0.026594054,0,0.080545264,0.012731082,DIPA,2024/11/26,temperature_celsius,0.056
0.225676818,0,0.296216304,0.096598265,0,0,0.125561751,0.014861053,0,0.009278455,DIPA,2024/12/28,temperature_celsius,0.056
0.266059052,0,0,0.143956631,0,0.001292238,0,0.116773873,0,0.064862186,DIPA,2025/1/29,temperature_celsius,0.056
0.273878114,0.154026611,0.123817056,0.131925633,0.100429546,0.0843531,0.078175408,0.024256592,0,0,DIPA,2024/9/23,temperature_celsius,0.074
0.014252362,0,0,0.195313258,0,0,0.686053319,0.091999823,0,0.00339523,DIPA,2024/10/25,temperature_celsius,0.074
0,0.059268403,0.117014543,0,0,0.163749067,0.014399946,0,0.065798961,0.011338047,DIPA,2024/11/26,temperature_celsius,0.074
0.202714004,0,0.37860714,0.419413146,0,0,0.096906656,0,0,0.016597794,DIPA,2024/12/28,temperature_celsius,0.074
0.260724053,0,0,0.113293445,0,0.011453246,0,0.120660585,0,0.066172242,DIPA,2025/1/29,temperature_celsius,0.074
0.412582474,0.147620882,0.089147034,0.073272773,0.125793603,0.138958527,0.09225109,0.06404351,0.001435896,0,DIPA,2024/9/23,temperature_celsius,0.111
0.006006281,0,0,0.230837662,0,0,0.700594571,0.091999823,0,0.00339523,DIPA,2024/10/25,temperature_celsius,0.111
0,0.085697521,0.10573429,0.08663363,0,0.157895805,0.005403784,0,0.054462975,0.011338047,DIPA,2024/11/26,temperature_celsius,0.111
0.180087028,0,0.441810729,0.672883612,0,0,0.073411946,0,0,0.016597794,DIPA,2024/12/28,temperature_celsius,0.111
0.255814742,0,0,0.053111017,0,0.015595673,0,0.098341625,0,0.056326369,DIPA,2025/1/29,temperature_celsius,0.111
0.292657982,0.158859988,0.123665548,0.182706486,0.11080454,0.099883237,0.088155186,0.044944512,0,0,DIPA,2024/9/23,temperature_celsius,0.148
0.018782011,0,0,0.176138795,0,0,0.677903714,0.091999823,0.000390461,0.00339523,DIPA,2024/10/25,temperature_celsius,0.148
0,0.099339273,0.099531518,0.132747934,0,0.154321635,0.000649613,0,0.048351921,0.011338047,DIPA,2024/11/26,temperature_celsius,0.148
0.220408403,0,0.318069729,0.194934032,0,0,0.118209453,0,0,0.005044935,DIPA,2024/12/28,temperature_celsius,0.148
0.254375467,0,0,0.043534144,0,0.014502418,0,0.098341625,0,0.056326369,DIPA,2025/1/29,temperature_celsius,0.148
0.354692093,0.159516647,0.110965917,0.168229713,0.125298707,0.129331434,0.09393895,0.044944512,0.00980701,0,DIPA,2024/9/23,temperature_celsius,0.167
0,0,0,0.383555647,0,0,0.76178335,0.091999823,0,0.00339523,DIPA,2024/10/25,temperature_celsius,0.167
0,0.083366225,0.106769561,0.078807172,0,0.158470632,0.006209042,0,0.055490411,0.011338047,DIPA,2024/11/26,temperature_celsius,0.167
0.231265047,0,0.269095909,0.004278921,0,0,0.134399305,0.014861053,0,0.009278455,DIPA,2024/12/28,temperature_celsius,0.167
0.255908761,0,0,0.053753855,0,0.015672181,0,0.098341625,0,0.056326369,DIPA,2025/1/29,temperature_celsius,0.167
0.304567721,0.160535672,0.122462208,0.19519286,0.115692299,0.10774874,0.092976328,0.044944512,0.006282195,0,DIPA,2024/9/23,temperature_celsius,0.204
0,0,0,0.479811646,0,0,0.799385334,0.091999823,0,0.00339523,DIPA,2024/10/25,temperature_celsius,0.204
0,0.037857641,0.125347281,0,0,0.166533087,0.02145347,0,0.074432076,0.012731082,DIPA,2024/11/26,temperature_celsius,0.204
0.230354245,0,0.273913377,0.020329357,0,0,0.132854174,0.014861053,0,0.009278455,DIPA,2024/12/28,temperature_celsius,0.204
0.24797217,0,0,0,0,0.011034344,0,0.108835071,0,0.05192077,DIPA,2025/1/29,temperature_celsius,0.204
0.386681246,0.154042322,0.099784997,0.11409125,0.12431554,0.136219917,0.091813674,0.06404351,0.003947831,0,DIPA,2024/9/23,temperature_celsius,0.222
0,0,0,0.628709716,0,0,0.848897018,0.091999823,0,0.00339523,DIPA,2024/10/25,temperature_celsius,0.222
0,0,0.140453847,0.063911695,0,0.163295997,0.035993971,0,0.091196803,0.010352982,DIPA,2024/11/26,temperature_celsius,0.222
0.212766303,0,0.346038965,0.297576801,0,0,0.108528113,0,0,0.005044935,DIPA,2024/12/28,temperature_celsius,0.222
0.22241377,0,0,0.001621135,0,0.008861622,0,0.108835071,0,0.05192077,DIPA,2025/1/29,temperature_celsius,0.222
0.421670323,0.145009217,0.085128784,0.057060775,0.124786633,0.139407562,0.092793687,0.06404351,0.000956999,0,DIPA,2024/9/23,temperature_celsius,0.259
0,0,0,0.582399838,0,0,0.834118615,0.091999823,0,0.00339523,DIPA,2024/10/25,temperature_celsius,0.259
0,0.006122603,0.136107513,0.018686326,0,0.163553246,0.031445327,0,0.086141425,0.010352982,DIPA,2024/11/26,temperature_celsius,0.259
0.233152357,0.046032197,0.171634279,0.092702921,0,0,0.121456545,0.036102991,0,0.012951626,DIPA,2024/12/28,temperature_celsius,0.259
0.266913219,0,0,0.151181136,0,0,0,0.116773873,0,0.064862186,DIPA,2025/1/29,temperature_celsius,0.259
0.31981899,0.160488663,0.119938142,0.202020234,0.120449313,0.116060128,0.09781142,0.044944512,0.013028418,0,DIPA,2024/9/23,temperature_celsius,0.296
0,0,0,1.081580979,0,0,0.964202108,0.091999823,0,0.00339523,DIPA,2024/10/25,temperature_celsius,0.296
0,0.134475269,0.082510162,0.25381074,0,0.143596102,0,0,0.031897973,0.011338047,DIPA,2024/11/26,temperature_celsius,0.296
0.235180757,0.049248858,0.123534687,0.191894618,0,0.013641081,0.11028709,0.05929452,0,0.020352621,DIPA,2024/12/28,temperature_celsius,0.296
0.267166986,0,0,0.153495548,0,0,0,0.116773873,0,0.064862186,DIPA,2025/1/29,temperature_celsius,0.296
0.342099437,0.160771057,0.114649695,0.186548267,0.124952482,0.125334318,0.095752802,0.044944512,0.013124209,0,DIPA,2024/9/23,temperature_celsius,0.315
0,0,0,0.263311643,0,0,0.713779211,0.091999823,0,0.00339523,DIPA,2024/10/25,temperature_celsius,0.315
0,0.159925877,0.069342557,0.343338215,0,0.134608386,0,0,0.019406933,0.011338047,DIPA,2024/11/26,temperature_celsius,0.315
0.233113203,0.037438214,0.185930918,0.062751882,0,0,0.125214253,0.036102991,0,0.012951626,DIPA,2024/12/28,temperature_celsius,0.315
0.257732142,0,0,0.078891472,0,0.014832809,0,0.108177744,0,0.061150026,DIPA,2025/1/29,temperature_celsius,0.315
0.292965245,0.15891532,0.123644145,0.183109082,0.110945373,0.100103433,0.088292698,0.044944512,0.000110218,0,DIPA,2024/9/23,temperature_celsius,0.352
0,0,0,0.588143429,0,0,0.835966123,0.091999823,0,0.00339523,DIPA,2024/10/25,temperature_celsius,0.352
0,0.065442019,0.114472337,0.019196079,0,0.162516664,0.012325516,0,0.063214348,0.011338047,DIPA,2024/11/26,temperature_celsius,0.352
0.208406382,0,0.360638501,0.350326486,0,0,0.103362648,0,0,0.016597794,DIPA,2024/12/28,temperature_celsius,0.352
0.244796941,0,0,0,0,0.009943614,0,0.108835071,0,0.05192077,DIPA,2025/1/29,temperature_celsius,0.352
0.341740789,0.16079826,0.114747819,0.187018556,0.124899852,0.12520831,0.095813712,0.044944512,0.013228252,0,DIPA,2024/9/23,temperature_celsius,0.389
0,0,0,0.848478606,0,0,0.907623305,0.091999823,0,0.00339523,DIPA,2024/10/25,temperature_celsius,0.389
0,0.163350754,0.067521576,0.355493268,0,0.133327642,0,0,0.017692528,0.011338047,DIPA,2024/11/26,temperature_celsius,0.389
0.234505085,0,0.249976979,0,0,0,0.140418331,0.014861053,0,0.009278455,DIPA,2024/12/28,temperature_celsius,0.389
0.202920936,0,0,0.083544351,0,0.01326154,0,0.108835071,0,0.05192077,DIPA,2025/1/29,temperature_celsius,0.389
0.259474098,0.147886631,0.12199465,0.089473907,0.089509942,0.068969134,0.067881118,0.024256592,0,0,DIPA,2024/9/23,temperature_celsius,0.407
0,0,0,0.479640749,0,0,0.799319166,0.091999823,0,0.00339523,DIPA,2024/10/25,temperature_celsius,0.407
0,0.04619223,0.122196698,0,0,0.16606509,0.018734834,0,0.071135067,0.012731082,DIPA,2024/11/26,temperature_celsius,0.407
0.228153727,0,0.284846861,0.05729255,0,0,0.129307151,0.014861053,0,0.009278455,DIPA,2024/12/28,temperature_celsius,0.407
0.264086299,0,0,0,0.020733227,0,0,0.11218307,0,0.061145008,DIPA,2025/1/29,temperature_celsius,0.407
0.420050011,0.145487547,0.085855323,0.059979623,0.124981614,0.139345607,0.092683181,0.06404351,0.001028148,0,DIPA,2024/9/23,temperature_celsius,0.444
0,0,0,0.553736119,0,0,0.824834134,0.091999823,0,0.00339523,DIPA,2024/10/25,temperature_celsius,0.444
0,0.137326504,0.081068086,0.263768028,0,0.142637319,0,0,0.030521209,0.011338047,DIPA,2024/11/26,temperature_celsius,0.444
0.228818416,0,0.281637891,0.046368199,0,0,0.130353887,0.014861053,0,0.009278455,DIPA,2024/12/28,temperature_celsius,0.444
0.210218248,0,0,0.055432515,0,0.01121789,0,0.108835071,0,0.05192077,DIPA,2025/1/29,temperature_celsius,0.444
0.373774668,0.156610953,0.104582938,0.134484289,0.124273998,0.133954369,0.092280601,0.06404351,0.005907885,0,DIPA,2024/9/23,temperature_celsius,0.463
0,0,0,0.418072174,0,0,0.775345959,0.091999823,0,0.00339523,DIPA,2024/10/25,temperature_celsius,0.463
0,0.058217749,0.117441239,0,0,0.163950155,0.014751251,0,0.066234758,0.011338047,DIPA,2024/11/26,temperature_celsius,0.463
0.217017996,0.025305185,0.072079153,0.071624619,0,0.057731219,0.102202622,0.023260294,0,0.019954475,DIPA,2024/12/28,temperature_celsius,0.463
0.222031661,0,0,0.003460288,0,0.008911701,0,0.108835071,0,0.05192077,DIPA,2025/1/29,temperature_celsius,0.463
0.477279663,0.125636477,0.057838024,0,0.114495303,0.137314063,0.098653241,0.061186002,0.001833099,0,DIPA,2024/9/23,temperature_celsius,0.5
0.046294276,0,0,0.0751141,0,0,0.625366967,0.091999823,0,0.00339523,DIPA,2024/10/25,temperature_celsius,0.5
0,0.153145759,0.072914053,0.319348501,0,0.137095217,0,0,0.02277804,0.011338047,DIPA,2024/11/26,temperature_celsius,0.5
0.233061933,0.041670055,0.178936404,0.077352684,0,0,0.123354566,0.036102991,0,0.012951626,DIPA,2024/12/28,temperature_celsius,0.5
0.256546463,0,0,0.072545011,0,0.015919784,0,0.108177744,0,0.061150026,DIPA,2025/1/29,temperature_celsius,0.5
